bike_activity_ui,bike_activity_sample_uid,bike_activity_measurement,bike_activity_measurement_timestamp,bike_activity_measurement_lon,bike_activity_measurement_lat,bike_activity_measurement_speed,bike_activity_measurement_accelerometer_x,bike_activity_measurement_accelerometer_y,bike_activity_measurement_accelerometer_z,bike_activity_phone_position,bike_activity_bike_type,bike_activity_surface_type,bike_activity_smoothness_type
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,6ae262b6-6fde-45c1-b7ec-2570438ce0e7,a42a537b-0b1b-4874-a9fe-339e33ce093e,1624826510982,-16.8281139,32.6448908,0.49953032,0.10703999,0.060062885,0.0030312538,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,6ae262b6-6fde-45c1-b7ec-2570438ce0e7,6c7b9a8f-30ba-46f5-822c-d4a46a413d19,1624826511015,-16.8281139,32.6448908,0.49953032,0.10101938,0.040672302,-0.002038002,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,6ae262b6-6fde-45c1-b7ec-2570438ce0e7,25d80600-6016-4022-9f2f-3dc0d2118ef1,1624826511049,-16.8281139,32.6448908,0.49953032,0.17808974,0.07689905,0.003115654,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,6ae262b6-6fde-45c1-b7ec-2570438ce0e7,3d0a8b82-b8d4-4582-b53e-6dd7af21943e,1624826511082,-16.8281139,32.6448908,0.49953032,0.08681697,0.07486677,-0.07147694,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,6ae262b6-6fde-45c1-b7ec-2570438ce0e7,d0605538-503b-4ffb-856e-841793584856,1624826511115,-16.8281139,32.6448908,0.49953032,0.023051143,0.07723045,0.009768963,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,6ae262b6-6fde-45c1-b7ec-2570438ce0e7,b857dab2-dcda-447a-bff8-17ec420bcca5,1624826511148,-16.8281139,32.6448908,0.49953032,0.06897867,0.18235064,-0.52710915,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,6ae262b6-6fde-45c1-b7ec-2570438ce0e7,754d5ecd-b002-46f9-affc-d2b1e285f71d,1624826511182,-16.8281139,32.6448908,0.49953032,0.31945527,0.19195509,0.25480366,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,6ae262b6-6fde-45c1-b7ec-2570438ce0e7,ec8eb636-489b-41fe-97c2-f1f6bbe97be7,1624826511282,-16.8281139,32.6448908,0.49953032,0.01869756,0.06751442,-0.068618774,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,6ae262b6-6fde-45c1-b7ec-2570438ce0e7,7db18cf3-013e-4c7f-919e-88ca3e1981eb,1624826511367,-16.8281139,32.6448908,0.49953032,-0.1388554,0.057590008,-0.18047523,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,6ae262b6-6fde-45c1-b7ec-2570438ce0e7,a6373c29-7e12-4c33-a544-480014a39a73,1624826511419,-16.8280661,32.6448959,0.5056035,-0.0753085,0.03316021,-0.0086631775,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,6ae262b6-6fde-45c1-b7ec-2570438ce0e7,cad1f484-b32f-4878-a434-a797d05c3173,1624826511462,-16.8280661,32.6448959,0.5056035,-0.09051877,-0.11245966,0.20421505,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,6ae262b6-6fde-45c1-b7ec-2570438ce0e7,21b3ae75-d210-4704-88f9-b26b91334dce,1624826511489,-16.8280661,32.6448959,0.5056035,-0.03742397,-0.061210632,0.15916967,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,6ae262b6-6fde-45c1-b7ec-2570438ce0e7,6116ca4e-bc0f-46fa-8fbb-7cdfa3d21dbb,1624826511513,-16.8280661,32.6448959,0.5056035,-0.03622794,0.06252241,0.029636383,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,6ae262b6-6fde-45c1-b7ec-2570438ce0e7,73de2550-4d1a-4963-a0ae-4fa6c14a599a,1624826511538,-16.8280661,32.6448959,0.5056035,0.13701814,0.09542227,0.034283638,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,6ae262b6-6fde-45c1-b7ec-2570438ce0e7,db4a6ac2-918e-4e89-801f-6e76b7dcd7d6,1624826511563,-16.8280661,32.6448959,0.5056035,0.13040304,0.16058493,-0.0015892982,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,6ae262b6-6fde-45c1-b7ec-2570438ce0e7,c1760271-8874-4502-9f14-f0378ac35f61,1624826511588,-16.8280661,32.6448959,0.5056035,0.23583192,0.20529604,-0.054913044,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,6ae262b6-6fde-45c1-b7ec-2570438ce0e7,4a5798fc-d695-4721-887e-dccbb8264ddb,1624826511614,-16.8280661,32.6448959,0.5056035,0.17782849,0.13823175,-0.18023014,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,6ae262b6-6fde-45c1-b7ec-2570438ce0e7,fb690b03-de24-4afd-a5f3-206ecd2026d2,1624826511637,-16.8280661,32.6448959,0.5056035,0.13625115,0.025847912,-0.16380024,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,6ae262b6-6fde-45c1-b7ec-2570438ce0e7,61123e2e-e723-425e-84c2-2904582e5fc5,1624826511663,-16.8280661,32.6448959,0.5056035,0.054474473,0.060031414,-0.07393885,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,6ae262b6-6fde-45c1-b7ec-2570438ce0e7,89cdc906-0d55-473d-9c57-b14be4fc30d8,1624826511687,-16.8280661,32.6448959,0.5056035,0.029962897,0.08638382,-0.13808346,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,6ae262b6-6fde-45c1-b7ec-2570438ce0e7,a92024cb-0805-414a-b01c-ecfdc639bfe9,1624826511713,-16.8280661,32.6448959,0.5056035,-0.07033524,0.06365299,-0.11201334,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,6ae262b6-6fde-45c1-b7ec-2570438ce0e7,d11f28f8-b291-4474-88cb-31d54a39ebf0,1624826511737,-16.8280661,32.6448959,0.5056035,-0.010321677,0.09293127,0.048313618,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,6ae262b6-6fde-45c1-b7ec-2570438ce0e7,08c6cf66-fc7e-46c2-aa2b-142e01e5949a,1624826511763,-16.8280661,32.6448959,0.5056035,-0.04368612,0.019289494,0.13093519,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,6ae262b6-6fde-45c1-b7ec-2570438ce0e7,2380eddf-94be-473e-82af-b91c03adef2f,1624826511792,-16.8280661,32.6448959,0.5056035,0.005815685,0.0651536,0.072202206,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,6ae262b6-6fde-45c1-b7ec-2570438ce0e7,6de9b492-5bae-4d16-ba1a-6486e30372a0,1624826511819,-16.8280661,32.6448959,0.5056035,0.035083294,0.043485165,-0.03805828,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,6ae262b6-6fde-45c1-b7ec-2570438ce0e7,9e5aa7fd-1363-4cc0-82b2-74d8a7c7dde2,1624826511840,-16.8280661,32.6448959,0.5056035,0.025906444,0.01615572,-0.096395016,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,ae8b43e4-7008-46bf-bb3b-354cee96a6f1,1624826518519,-16.8282185,32.6448657,2.3002698,0.046752244,-0.019156456,0.011705875,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,a758a3b9-6f88-4c34-aeb6-27108cb6239f,1624826518613,-16.8282185,32.6448657,2.3002698,0.030400336,0.050469875,-0.039887905,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,65fd3046-a0f3-4dd7-a0f4-3c1a47cf1958,1624826518645,-16.8282185,32.6448657,2.3002698,0.04281473,0.018024921,0.006350994,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,af7cfd8e-ae1c-42c1-8a7b-af04fe0162fc,1624826518666,-16.8282185,32.6448657,2.3002698,0.057866454,0.0075030327,0.021503448,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,637a6f86-aca8-489d-a26a-69769c332481,1624826518699,-16.8282185,32.6448657,2.3002698,0.0408414,0.03357601,-0.0212183,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,28e18e17-b02a-4269-85ba-760bdb607829,1624826518734,-16.8282185,32.6448657,2.3002698,-0.0027915537,0.019862652,0.02670908,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,bf5cff02-fd02-4870-8480-c878d0280a5d,1624826518769,-16.8282185,32.6448657,2.3002698,-0.0058368146,0.015353203,0.0080628395,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,9be1825d-a3c3-4d99-8a75-2c836f894f55,1624826518802,-16.8282185,32.6448657,2.3002698,-0.029580474,0.061926365,-0.004049778,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,431d6931-eee7-407a-84c5-1ef16b7f6b4c,1624826518833,-16.8282185,32.6448657,2.3002698,-0.06386995,-0.009366512,0.020895004,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,8005211e-6967-4639-97eb-1b9befea149a,1624826518868,-16.8282185,32.6448657,2.3002698,0.05500123,0.026689053,0.0955472,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,033bdb59-bbcf-45a2-8e48-7b0a45cd0c2a,1624826518902,-16.8282185,32.6448657,2.3002698,-0.013121337,0.039762974,-0.03933096,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,fd1085aa-edf4-4f05-acbc-b6012cbc17e0,1624826518934,-16.8282185,32.6448657,2.3002698,0.042742997,-0.0060863495,-0.016223907,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,b2583abe-8e5c-44c5-b80d-fff80d64b0ad,1624826518968,-16.8282185,32.6448657,2.3002698,0.021443576,0.04622364,-0.005792618,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,280fc2b2-68cc-48a7-8a3b-3d37e7f51350,1624826519006,-16.8282185,32.6448657,2.3002698,-0.00069496036,0.046549797,-0.06946325,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,fa4d4c7f-8835-4649-a12d-bcbb3e7d921d,1624826519036,-16.8282185,32.6448657,2.3002698,-0.019396544,0.067516804,0.06762314,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,83b6ad17-7d37-4936-a7d0-379d17cea113,1624826519067,-16.8282185,32.6448657,2.3002698,-0.057661742,0.013480663,0.0867095,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,fcc0165b-7b81-4f0b-a8ae-ce8885f58bcd,1624826519102,-16.8282185,32.6448657,2.3002698,-0.056343526,-0.011461735,0.03465891,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,3542fe71-c6fd-475e-b64b-f02a6387b98d,1624826519135,-16.8282185,32.6448657,2.3002698,0.00081044436,-0.06738138,-0.011989117,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,eae3a8fe-6509-476d-8958-bcc484c25b6c,1624826519168,-16.8282185,32.6448657,2.3002698,0.021238983,0.025836468,-0.10164547,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,003b1518-7358-43e1-a9c1-b5f425eea38a,1624826519204,-16.8282185,32.6448657,2.3002698,0.01267755,0.08643532,-0.08554649,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,4776c9aa-8583-48eb-95fe-72a8481d5788,1624826519238,-16.8282185,32.6448657,2.3002698,0.014529675,0.08463335,0.031208992,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,4304fa83-88bf-4ac6-848b-7ab8514064ea,1624826519268,-16.8282185,32.6448657,2.3002698,0.023308337,-0.017225742,0.102445126,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,1b73db0b-5c51-40ec-8bb1-6343adba5871,1624826519303,-16.8282185,32.6448657,2.3002698,0.0010026097,0.0044078827,0.124637604,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,33aa766b-8f98-4186-add0-da5b6f06ee9d,1624826519337,-16.8282185,32.6448657,2.3002698,0.04775384,0.041487217,0.037086964,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,5b4e14c4-00f0-4f40-b4a5-9ffcd3781bb1,1624826519368,-16.8282466,32.6448788,2.0457237,0.070910305,0.09117174,-0.002366066,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,647dfb30-6ae9-49d8-9930-2fc5c47cd920,1624826519398,-16.8282466,32.6448788,2.0457237,0.045618355,0.03690958,-0.03253746,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,502ac7da-3086-4844-b430-047adffbf0e5,1624826519431,-16.8282466,32.6448788,2.0457237,0.04130107,0.019697666,-0.11203861,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,1ae05027-5db0-4f9c-ab27-826993035baf,1624826519452,-16.8282466,32.6448788,2.0457237,-0.02191484,-0.0033283234,-0.07666111,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,02d54561-5858-4db4-b84d-d4d612b09df8,1624826519486,-16.8282466,32.6448788,2.0457237,-0.02460125,0.0013689995,0.0742774,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,2445d0db-fc13-4ff8-982c-d57ae122f7f1,1624826519520,-16.8282466,32.6448788,2.0457237,-0.034041762,0.023320198,0.044375896,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,2759f753-6429-4018-ab74-6379278c024e,1624826519550,-16.8282466,32.6448788,2.0457237,-0.03381142,0.055325985,0.079089165,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,c274df26-3d44-420f-9b13-d83445ba738e,1624826519587,-16.8282466,32.6448788,2.0457237,0.015087277,0.0122795105,0.07242966,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,11ea834e-cd1e-4744-8341-3bb82350e0cf,1624826519622,-16.8282466,32.6448788,2.0457237,-0.009647787,0.084344864,-0.02604103,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,d04d4bd9-e2ea-417a-8420-560524144ad3,1624826519653,-16.8282466,32.6448788,2.0457237,0.047099322,0.0115942955,-0.08392906,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,c64d16d0-011c-4a0e-95d1-571f29cb2472,1624826519686,-16.8282466,32.6448788,2.0457237,0.03347847,0.037914276,-0.056412697,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,5f422d5b-7028-45fb-8a78-f94c6f08f29d,1624826519721,-16.8282466,32.6448788,2.0457237,0.006154865,0.008000851,-0.041799545,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,c9dc8ebc-2d3a-4e28-98f3-aa83ba2cc2b1,1624826519754,-16.8282466,32.6448788,2.0457237,-0.006331295,0.048804283,0.023354053,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,98a11a77-6927-4fec-abf0-6304521b5cc2,1624826519787,-16.8282466,32.6448788,2.0457237,-0.043698817,-0.0067534447,-0.0020008087,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,88f80bac-c0aa-4632-a004-ce4c2fedae11,1624826519819,-16.8282466,32.6448788,2.0457237,-0.04521355,0.031005383,0.27566338,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,632e2983-54e8-4f63-aab3-f7a1d49d9918,1624826519850,-16.8282466,32.6448788,2.0457237,0.021994323,0.042709827,0.14539814,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,9bdc3572-9f17-48cc-abfb-34cdacd151bd,1624826519884,-16.8282466,32.6448788,2.0457237,0.016276002,0.023597717,-0.058575153,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,343bab73-67f5-4fae-b372-f2fd481bbaad,1624826519917,-16.8282466,32.6448788,2.0457237,0.065577894,0.07557821,-0.027950287,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,bc9c36aa-d74e-42f1-a17e-c889dfcdffdb,1624826519951,-16.8282466,32.6448788,2.0457237,0.03359911,0.0493536,-0.09263897,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,0a7654da-4a5c-492d-b151-5e2040fb47d1,1624826519988,-16.8282466,32.6448788,2.0457237,0.012428939,0.06940889,-0.067295074,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,0a80403f-6635-4cf9-832c-113b763730d2,1624826520021,-16.8282466,32.6448788,2.0457237,0.049314916,0.054143906,0.05587244,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,79c0a3a1-3937-4ef7-8429-3db3ad6c5c3e,1624826520050,-16.8282466,32.6448788,2.0457237,0.017340869,-0.005311489,0.05651045,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,0a08f278-cb8a-4bb4-bd4b-83c27ef12262,1624826520085,-16.8282466,32.6448788,2.0457237,-0.03191614,0.03736639,0.07088566,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,9e291a17-4523-4b34-8bbe-99789a23070b,1624826520119,-16.8282466,32.6448788,2.0457237,-0.039343774,0.006258011,-0.01708889,other,other,mixed,mixed
8a7fb2ff-c32c-43c0-ba1e-e1a25546cb5a,49c6faf2-7eca-48e4-bdef-c139e7412b64,1f7b312c-7685-4a56-aa37-b7d433c482d3,1624826520152,-16.8282466,32.6448788,2.0457237,-0.047818154,-0.02961111,0.0058140755,other,other,mixed,mixed
